Date,Open,High,Low,Close,Volume,Pips,Percent
16 Aug 2008 16:00,1.86541,1.86568,1.8613,1.86386,569,-15.5,-0.0831
17 Aug 2008 16:00,1.8638,1.87207,1.86216,1.86506,41189,12.6,0.0676
18 Aug 2008 16:00,1.86506,1.86782,1.8536,1.86686,44885,18.0,0.0965
19 Aug 2008 16:00,1.86686,1.86826,1.8539,1.86196,40083,-49.0,-0.2625
20 Aug 2008 16:00,1.86196,1.87892,1.86053,1.87809,42664,161.3,0.8663
21 Aug 2008 16:00,1.87809,1.87927,1.85034,1.85218,35719,-259.1,-1.3796
22 Aug 2008 16:00,1.85233,1.85248,1.85233,1.85248,2,1.5,0.0081
23 Aug 2008 16:00,1.85023,1.85058,1.84979,1.85021,114,-0.2,-0.0011
24 Aug 2008 16:00,1.85024,1.85893,1.84041,1.85316,32907,29.2,0.1578
25 Aug 2008 16:00,1.85316,1.85316,1.83294,1.83988,50237,-132.8,-0.7166
26 Aug 2008 16:00,1.83988,1.84888,1.8285,1.83548,47772,-44.0,-0.2391
27 Aug 2008 16:00,1.83573,1.83992,1.82384,1.82931,47438,-64.2,-0.3497
28 Aug 2008 16:00,1.82941,1.83434,1.81728,1.82063,41269,-87.8,-0.4799
29 Aug 2008 16:00,1.82053,1.82053,1.82043,1.82043,2,-1.0,-0.0055
30 Aug 2008 16:00,1.81953,1.82017,1.81283,1.81469,961,-48.4,-0.266
31 Aug 2008 16:00,1.81466,1.81488,1.79836,1.80129,34388,-133.7,-0.7368
01 Sep 2008 16:00,1.80129,1.80131,1.77809,1.7839,53598,-173.9,-0.9654
02 Sep 2008 16:00,1.7839,1.78405,1.76621,1.77665,54852,-72.5,-0.4064
03 Sep 2008 16:00,1.77665,1.78589,1.76247,1.76829,56313,-83.6,-0.4705
04 Sep 2008 16:00,1.76827,1.77443,1.75344,1.76559,58764,-26.8,-0.1516
06 Sep 2008 16:00,1.76773,1.77799,1.76773,1.7778,939,100.7,0.5697
07 Sep 2008 16:00,1.77805,1.79731,1.74694,1.75795,62427,-201.0,-1.1305
08 Sep 2008 16:00,1.758,1.77059,1.75035,1.76051,59224,25.1,0.1428
09 Sep 2008 16:00,1.76051,1.7676,1.752,1.75267,51944,-78.4,-0.4453
10 Sep 2008 16:00,1.75267,1.75865,1.7444,1.75777,61292,51.0,0.291
11 Sep 2008 16:00,1.75777,1.79589,1.75402,1.79375,65774,359.8,2.0469
12 Sep 2008 16:00,1.7936,1.7936,1.7936,1.7936,2,0.0,0.0
13 Sep 2008 16:00,1.79295,1.80509,1.79295,1.80459,1322,116.4,0.6492
14 Sep 2008 16:00,1.80479,1.8129,1.77643,1.79956,70329,-52.3,-0.2898
15 Sep 2008 16:00,1.79956,1.80135,1.77326,1.7833,58943,-162.6,-0.9036
16 Sep 2008 16:00,1.7833,1.82432,1.77868,1.81705,72139,337.5,1.8926
17 Sep 2008 16:00,1.81705,1.82766,1.80895,1.8176,63659,5.5,0.0303
18 Sep 2008 16:00,1.8176,1.83866,1.79124,1.83097,36608,133.7,0.7356
20 Sep 2008 16:00,1.83022,1.83548,1.82975,1.83323,273,30.1,0.1645
21 Sep 2008 16:00,1.83324,1.86411,1.82621,1.85403,68822,207.9,1.1341
22 Sep 2008 16:00,1.85413,1.8633,1.84704,1.85199,54020,-21.4,-0.1154
23 Sep 2008 16:00,1.85199,1.8606,1.84564,1.84628,48772,-57.1,-0.3083
24 Sep 2008 16:00,1.84628,1.86665,1.83042,1.8371,66237,-91.8,-0.4972
25 Sep 2008 16:00,1.8371,1.84664,1.8335,1.844,60019,69.0,0.3756
27 Sep 2008 16:00,1.84067,1.8435,1.8348,1.83506,262,-56.1,-0.3048
28 Sep 2008 16:00,1.8351,1.83675,1.79568,1.80831,72649,-267.9,-1.4599
29 Sep 2008 16:00,1.80831,1.81181,1.77555,1.7803,61907,-280.1,-1.549
30 Sep 2008 16:00,1.7803,1.78725,1.76323,1.76945,77823,-108.5,-0.6094
01 Oct 2008 16:00,1.76945,1.77241,1.75495,1.76367,85675,-57.8,-0.3267
02 Oct 2008 16:00,1.76367,1.78374,1.75582,1.77075,88358,70.8,0.4014
03 Oct 2008 16:00,1.77118,1.77118,1.77118,1.77118,1,0.0,0.0
04 Oct 2008 16:00,1.76608,1.77004,1.75976,1.7679,1353,18.2,0.1031
05 Oct 2008 16:00,1.76765,1.77135,1.73346,1.7438,63602,-238.5,-1.3492
06 Oct 2008 16:00,1.7438,1.76569,1.73165,1.74525,67343,14.5,0.0832
07 Oct 2008 16:00,1.74525,1.76544,1.72602,1.73018,49234,-150.7,-0.8635
