Date,Open,High,Low,Close,Volume,Pips,Percent
15 Jul 2008 16:00,1.59115,1.59482,1.58006,1.58258,38583,-85.7,-0.5386
16 Jul 2008 16:00,1.58253,1.58928,1.57836,1.5862,41385,36.7,0.2319
17 Jul 2008 16:00,1.5862,1.58872,1.58071,1.58427,41313,-19.3,-0.1217
18 Jul 2008 16:00,1.58427,1.58427,1.58427,1.58427,1,0.0,0.0
19 Jul 2008 16:00,1.58372,1.58397,1.58267,1.58377,181,0.5,0.0032
20 Jul 2008 16:00,1.58387,1.59298,1.58237,1.59218,35374,83.1,0.5247
21 Jul 2008 16:00,1.59218,1.59448,1.57574,1.57825,35822,-139.3,-0.8749
22 Jul 2008 16:00,1.57825,1.57978,1.56703,1.56972,45415,-85.3,-0.5405
23 Jul 2008 16:00,1.56972,1.5714,1.56284,1.56768,44163,-20.4,-0.13
24 Jul 2008 16:00,1.56768,1.5753,1.56622,1.57045,41347,27.7,0.1767
26 Jul 2008 16:00,1.5698,1.57069,1.5698,1.57045,122,6.5,0.0414
27 Jul 2008 16:00,1.57045,1.57677,1.56811,1.57408,36419,36.3,0.2311
28 Jul 2008 16:00,1.57408,1.57578,1.55535,1.55878,39548,-153.0,-0.972
29 Jul 2008 16:00,1.55878,1.56161,1.55215,1.55748,44715,-13.0,-0.0834
30 Jul 2008 16:00,1.55753,1.56996,1.55689,1.56032,41091,27.9,0.1791
31 Jul 2008 16:00,1.56032,1.56037,1.55144,1.55584,42727,-44.8,-0.2871
01 Aug 2008 16:00,1.55589,1.55589,1.55589,1.55589,1,0.0,0.0
02 Aug 2008 16:00,1.55561,1.55632,1.55525,1.55608,149,4.7,0.0302
03 Aug 2008 16:00,1.55618,1.56307,1.55541,1.55756,37988,13.8,0.0887
04 Aug 2008 16:00,1.55756,1.5578,1.54445,1.54532,49285,-122.4,-0.7858
05 Aug 2008 16:00,1.54532,1.55161,1.53979,1.54063,46687,-46.9,-0.3035
06 Aug 2008 16:00,1.54063,1.55023,1.53105,1.53245,47106,-81.8,-0.531
07 Aug 2008 16:00,1.53245,1.53345,1.49973,1.50002,62840,-324.3,-2.1162
09 Aug 2008 16:00,1.50052,1.5014,1.49176,1.49265,1009,-78.7,-0.5245
10 Aug 2008 16:00,1.49254,1.50836,1.488,1.49082,54465,-17.2,-0.1152
11 Aug 2008 16:00,1.49082,1.49636,1.48149,1.49251,54519,16.9,0.1134
12 Aug 2008 16:00,1.49251,1.49802,1.48428,1.49184,55706,-6.7,-0.0449
13 Aug 2008 16:00,1.49184,1.49489,1.47777,1.48252,47677,-93.2,-0.6247
14 Aug 2008 16:00,1.48251,1.48251,1.46587,1.46807,46550,-144.4,-0.974
16 Aug 2008 16:00,1.46776,1.46795,1.46375,1.46714,591,-6.2,-0.0422
17 Aug 2008 16:00,1.46714,1.47676,1.46651,1.46944,40745,23.0,0.1568
18 Aug 2008 16:00,1.46944,1.47927,1.463,1.47746,41944,80.2,0.5458
19 Aug 2008 16:00,1.47749,1.48058,1.46723,1.47473,39884,-27.6,-0.1868
20 Aug 2008 16:00,1.47473,1.49034,1.4731,1.48996,42268,152.3,1.0327
21 Aug 2008 16:00,1.49001,1.49077,1.47583,1.47881,40308,-112.0,-0.7517
23 Aug 2008 16:00,1.4778,1.47805,1.4771,1.4779,109,1.0,0.0068
24 Aug 2008 16:00,1.4779,1.48083,1.46962,1.47541,30319,-24.9,-0.1685
25 Aug 2008 16:00,1.47541,1.47596,1.45713,1.46529,49502,-101.2,-0.6859
26 Aug 2008 16:00,1.46529,1.47768,1.46324,1.47269,43823,74.0,0.505
27 Aug 2008 16:00,1.47269,1.48109,1.46718,1.47062,51274,-20.7,-0.1406
28 Aug 2008 16:00,1.47067,1.47669,1.46399,1.46685,36188,-38.2,-0.2597
30 Aug 2008 16:00,1.46905,1.4718,1.46765,1.46875,1009,-3.0,-0.0204
31 Aug 2008 16:00,1.4687,1.4713,1.45816,1.46175,30574,-69.5,-0.4732
01 Sep 2008 16:00,1.46175,1.46175,1.44665,1.45186,43808,-98.9,-0.6766
02 Sep 2008 16:00,1.45189,1.45311,1.43847,1.44977,44022,-21.2,-0.146
03 Sep 2008 16:00,1.44977,1.45439,1.43152,1.43251,46016,-172.6,-1.1905
04 Sep 2008 16:00,1.43251,1.43483,1.41954,1.4263,54397,-62.1,-0.4335
06 Sep 2008 16:00,1.42667,1.43356,1.42607,1.43296,1629,62.9,0.4409
